Invoice Date,Invoice Quantity,Sales Zone,Sales Location,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2022-12-21,5,South,Kochi,24.457,92.75747,23.207,0.0,1007.3,1006.37537,32.7,3.219938,26.564985
2022-12-21,15,South,Kochi,24.457,92.75747,23.207,0.0,1007.3,1006.37537,32.7,3.219938,26.564985
2022-12-22,10,South,Kochi,22.807001,90.14957,21.107,0.0,1007.2,1006.27045,0.6,7.6367526,44.999897
2022-12-22,5,South,Kochi,22.807001,90.14957,21.107,0.0,1007.2,1006.27045,0.6,7.6367526,44.999897
2022-12-22,5,South,Kochi,22.807001,90.14957,21.107,0.0,1007.2,1006.27045,0.6,7.6367526,44.999897
2022-12-22,5,South,Kochi,22.807001,90.14957,21.107,0.0,1007.2,1006.27045,0.6,7.6367526,44.999897
2022-12-22,5,South,Kochi,22.807001,90.14957,21.107,0.0,1007.2,1006.27045,0.6,7.6367526,44.999897
2022-12-22,5,South,Kochi,22.807001,90.14957,21.107,0.0,1007.2,1006.27045,0.6,7.6367526,44.999897
2022-12-22,5,South,Kochi,22.807001,90.14957,21.107,0.0,1007.2,1006.27045,0.6,7.6367526,44.999897
2022-12-22,5,South,Kochi,22.807001,90.14957,21.107,0.0,1007.2,1006.27045,0.6,7.6367526,44.999897
2022-12-23,5,South,Kochi,23.307001,90.737816,21.707,0.0,1008.2,1007.27124,11.4,9.504273,65.37646
2022-12-23,20,South,Kochi,23.307001,90.737816,21.707,0.0,1008.2,1007.27124,11.4,9.504273,65.37646
2022-12-26,20,South,Kochi,24.607,92.206856,23.257,0.0,1008.4,1007.47516,31.200003,2.6208394,74.054535
2022-12-27,15,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,35,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,15,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,20,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,4,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,3,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,15,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,15,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,5,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-28,15,South,Kochi,24.607,95.31517,23.807001,0.0,1012.4,1011.47144,51.599995,7.4128532,60.94549
2022-12-28,11,South,Kochi,24.607,95.31517,23.807001,0.0,1012.4,1011.47144,51.599995,7.4128532,60.94549
2022-12-29,10,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-29,6,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-29,8,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-29,4,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-29,5,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-29,20,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-29,20,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-29,5,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-30,10,South,Kochi,24.307001,89.43606,22.457,0.0,1015.2,1014.26794,35.1,9.255571,76.50425
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,10,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,30,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,10,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,2,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,6,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-02,10,South,Kochi,24.157,93.02298,22.957,0.0,1009.0,1008.073,12.6,5.8603754,79.380394
2022-12-06,15,South,Kochi,24.257,95.30315,23.457,0.0,1009.7,1008.7726,30.0,7.10031,59.53454
2022-12-08,5,South,Kochi,23.757,98.80274,23.557001,0.1,1009.1,1008.1716,100.0,6.696387,53.74608
2022-12-10,10,South,Kochi,22.757,90.146065,21.057001,1.2,1007.1,1006.1703,51.0,4.6800003,67.3801
2022-12-14,3,South,Kochi,23.857,89.13003,21.957,0.0,1009.3,1008.37177,15.3,8.473393,102.26476
2022-12-14,3,South,Kochi,23.857,89.13003,21.957,0.0,1009.3,1008.37177,15.3,8.473393,102.26476
2022-12-14,10,South,Kochi,23.857,89.13003,21.957,0.0,1009.3,1008.37177,15.3,8.473393,102.26476
2022-12-14,10,South,Kochi,23.857,89.13003,21.957,0.0,1009.3,1008.37177,15.3,8.473393,102.26476
2022-12-15,2,South,Kochi,22.507,94.66193,21.607,0.0,1009.2,1008.26764,76.49999,8.714677,51.709793
2022-12-15,10,South,Kochi,22.507,94.66193,21.607,0.0,1009.2,1008.26764,76.49999,8.714677,51.709793
2022-12-16,20,South,Kochi,21.857,81.54697,18.557001,0.0,1008.9,1007.96576,1.2,8.427383,70.01681
2022-12-16,64,South,Kochi,21.857,81.54697,18.557001,0.0,1008.9,1007.96576,1.2,8.427383,70.01681
2022-12-17,15,South,Kochi,22.857,92.107864,21.507,0.0,1009.3,1008.3685,0.0,7.8954163,65.77226
2022-12-20,5,South,Kochi,24.407,92.75486,23.157,0.0,1007.5,1006.5752,89.4,7.342588,78.6901
2022-12-20,5,South,Kochi,24.407,92.75486,23.157,0.0,1007.5,1006.5752,89.4,7.342588,78.6901
2022-12-20,5,South,Kochi,24.407,92.75486,23.157,0.0,1007.5,1006.5752,89.4,7.342588,78.6901
2022-12-21,27,South,Kochi,24.457,92.75747,23.207,0.0,1007.3,1006.37537,32.7,3.219938,26.564985
2022-12-23,30,South,Kochi,23.307001,90.737816,21.707,0.0,1008.2,1007.27124,11.4,9.504273,65.37646
2022-12-23,35,South,Kochi,23.307001,90.737816,21.707,0.0,1008.2,1007.27124,11.4,9.504273,65.37646
2022-12-24,35,South,Kochi,23.607,95.569885,22.857,0.0,1010.1,1009.1703,20.1,3.7585104,73.300674
2022-12-24,20,South,Kochi,23.607,95.569885,22.857,0.0,1010.1,1009.1703,20.1,3.7585104,73.300674
2022-12-26,15,South,Kochi,24.607,92.206856,23.257,0.0,1008.4,1007.47516,31.200003,2.6208394,74.054535
2022-12-26,15,South,Kochi,24.607,92.206856,23.257,0.0,1008.4,1007.47516,31.200003,2.6208394,74.054535
2022-12-26,6,South,Kochi,24.607,92.206856,23.257,0.0,1008.4,1007.47516,31.200003,2.6208394,74.054535
2022-12-26,20,South,Kochi,24.607,92.206856,23.257,0.0,1008.4,1007.47516,31.200003,2.6208394,74.054535
2022-12-27,10,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,5,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,36,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,1,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,25,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,25,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-27,10,South,Kochi,25.557001,89.798996,23.757,0.0,1010.9,1009.9756,17.7,3.96,270.0
2022-12-28,11,South,Kochi,24.607,95.31517,23.807001,0.0,1012.4,1011.47144,51.599995,7.4128532,60.94549
2022-12-28,20,South,Kochi,24.607,95.31517,23.807001,0.0,1012.4,1011.47144,51.599995,7.4128532,60.94549
2022-12-28,20,South,Kochi,24.607,95.31517,23.807001,0.0,1012.4,1011.47144,51.599995,7.4128532,60.94549
2022-12-29,4,South,Kochi,24.157,92.181595,22.807001,0.0,1013.8,1012.8686,31.800001,9.504272,52.695976
2022-12-30,20,South,Kochi,24.307001,89.43606,22.457,0.0,1015.2,1014.26794,35.1,9.255571,76.50425
2022-12-30,15,South,Kochi,24.307001,89.43606,22.457,0.0,1015.2,1014.26794,35.1,9.255571,76.50425
2022-12-30,3,South,Kochi,24.307001,89.43606,22.457,0.0,1015.2,1014.26794,35.1,9.255571,76.50425
2022-12-30,15,South,Kochi,24.307001,89.43606,22.457,0.0,1015.2,1014.26794,35.1,9.255571,76.50425
2022-12-30,3,South,Kochi,24.307001,89.43606,22.457,0.0,1015.2,1014.26794,35.1,9.255571,76.50425
2022-12-30,3,South,Kochi,24.307001,89.43606,22.457,0.0,1015.2,1014.26794,35.1,9.255571,76.50425
2022-12-31,32,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,5,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,10,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,20,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,18,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,3,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,20,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,15,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-01,1,South,Madurai,22.855,85.55632,20.305,0.1,1011.6,995.29626,100.0,5.6002855,44.999897
2022-12-02,1,South,Madurai,21.805,96.394135,21.205,0.0,1010.2,993.8614,32.7,4.32,360.0
2022-12-02,2,South,Madurai,21.805,96.394135,21.205,0.0,1010.2,993.8614,32.7,4.32,360.0
2022-12-07,2,South,Madurai,22.255001,87.912254,20.155,0.0,1010.2,993.8861,30.000002,5.991594,57.264786
2022-12-07,2,South,Madurai,22.255001,87.912254,20.155,0.0,1010.2,993.8861,30.000002,5.991594,57.264786
2022-12-07,3,South,Madurai,22.255001,87.912254,20.155,0.0,1010.2,993.8861,30.000002,5.991594,57.264786
2022-12-22,5,South,Madurai,22.555,75.97007,18.105,0.0,1008.6,992.3284,0.0,9.0645685,6.842679
2022-12-22,5,South,Madurai,22.555,75.97007,18.105,0.0,1008.6,992.3284,0.0,9.0645685,6.842679
2022-12-22,25,South,Madurai,22.555,75.97007,18.105,0.0,1008.6,992.3284,0.0,9.0645685,6.842679
2022-12-22,5,South,Madurai,22.555,75.97007,18.105,0.0,1008.6,992.3284,0.0,9.0645685,6.842679
2022-12-22,5,South,Madurai,22.555,75.97007,18.105,0.0,1008.6,992.3284,0.0,9.0645685,6.842679
2022-12-24,2,South,Madurai,20.505001,93.12428,19.355,0.0,1010.4,993.9867,0.0,3.2599385,6.3401003
2022-12-09,15,North,Jaipur,11.0045,87.182175,8.9545,0.0,1014.5,981.8432,28.2,5.4119864,273.814
2022-12-23,50,South,Madurai,20.305,91.38781,18.855,0.0,1008.6,992.20496,4.2000003,6.28713,346.75946
2022-12-28,120,West,Pune,19.164,75.42379,14.714001,0.0,1016.5,952.3785,0.90000004,1.1384199,251.56496
2022-12-30,125,South,Hubli,19.595499,64.18921,12.6455,0.0,1017.2,946.45166,0.0,7.24486,116.56499
2022-12-30,60,South,Hubli,19.595499,64.18921,12.6455,0.0,1017.2,946.45166,0.0,7.24486,116.56499
2022-12-30,60,South,Hubli,19.595499,64.18921,12.6455,0.0,1017.2,946.45166,0.0,7.24486,116.56499
2022-12-30,110,South,Kochi,24.307001,89.43606,22.457,0.0,1015.2,1014.26794,35.1,9.255571,76.50425
2022-12-31,130,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,55,South,Madurai,18.955,99.067764,18.805,0.0,1017.0,1000.39264,0.6,5.2416787,344.05453
2022-12-31,50,South,Hubli,19.7455,61.338627,12.0955,0.0,1017.4,946.6726,11.700001,6.8777895,132.87889
2022-12-31,45,West,Pune,17.064001,76.565674,12.9140005,0.0,1018.1,953.43054,0.0,4.3349743,228.36655
2022-12-31,110,South,Kochi,23.107,78.71366,19.207,0.0,1015.5,1014.5638,9.900001,9.449572,72.25524
2022-12-31,50,South,Hubli,19.7455,61.338627,12.0955,0.0,1017.4,946.6726,11.700001,6.8777895,132.87889
2022-12-31,20,West,Pune,17.064001,76.565674,12.9140005,0.0,1018.1,953.43054,0.0,4.3349743,228.36655
2023-01-14,7,East,Durgapur,13.233001,97.74,12.883,0.0,1012.7,1001.7773,0.0,6.8777895,47.12111
2023-01-20,2,East,Durgapur,10.133,94.459694,9.283,0.0,1016.7,1005.61505,0.0,7.2805495,351.4693
2023-01-29,20,East,Durgapur,12.583,92.09527,11.333,0.0,1014.5,1003.53326,0.0,8.049845,349.69522
2023-01-29,37,East,Durgapur,12.583,92.09527,11.333,0.0,1014.5,1003.53326,0.0,8.049845,349.69522
2023-01-29,3,East,Durgapur,12.583,92.09527,11.333,0.0,1014.5,1003.53326,0.0,8.049845,349.69522
2023-01-30,13,East,Durgapur,12.533,95.816414,11.883,0.0,1015.8,1004.81726,0.0,8.891344,338.6293
2023-01-31,5,East,Durgapur,14.633,94.033676,13.683001,0.0,1013.9,1003.0172,27.000002,7.289445,302.90524
2023-01-31,10,East,Durgapur,14.633,94.033676,13.683001,0.0,1013.9,1003.0172,27.000002,7.289445,302.90524
2023-01-31,5,East,Durgapur,14.633,94.033676,13.683001,0.0,1013.9,1003.0172,27.000002,7.289445,302.90524
2023-01-31,50,East,Durgapur,14.633,94.033676,13.683001,0.0,1013.9,1003.0172,27.000002,7.289445,302.90524
2023-01-18,10,East,Patna,8.2915,96.98919,7.8415003,0.0,1017.9,1009.7838,0.0,9.449572,287.74475
2023-01-18,12,East,Patna,8.2915,96.98919,7.8415003,0.0,1017.9,1009.7838,0.0,9.449572,287.74475
2023-01-18,10,East,Patna,8.2915,96.98919,7.8415003,0.0,1017.9,1009.7838,0.0,9.449572,287.74475
2023-01-19,10,East,Patna,10.4415,98.3455,10.1915,0.0,1019.3,1011.2342,22.5,5.1165614,320.7106
2023-01-20,10,East,Patna,10.9915,93.553055,9.9915,0.0,1016.7,1008.6703,1.8000001,1.8,216.86998
2023-01-21,35,East,Patna,12.6915,91.19189,11.2915,0.0,1016.1,1008.1225,60.000004,6.9247384,242.10283
2023-01-25,1,East,Patna,14.2415,96.49603,13.6915,0.0,1014.4,1006.47845,43.2,7.2359104,95.7105
2023-01-29,2,East,Patna,12.341499,97.40304,11.9415,0.0,1014.3,1006.32684,14.4,7.386582,313.0251
2023-01-29,2,East,Patna,12.341499,97.40304,11.9415,0.0,1014.3,1006.32684,14.4,7.386582,313.0251
2023-01-09,10,West,Pune,15.764,55.27287,6.8139997,0.0,1018.2,953.24445,0.0,2.2768397,161.56496
2023-01-09,20,West,Pune,15.764,55.27287,6.8139997,0.0,1018.2,953.24445,0.0,2.2768397,161.56496
2023-01-13,50,West,Pune,14.014,85.465965,11.614,0.0,1014.3,949.2143,0.0,6.28713,256.75946
2023-01-13,1,West,Pune,14.014,85.465965,11.614,0.0,1014.3,949.2143,0.0,6.28713,256.75946
2023-01-13,1,West,Pune,14.014,85.465965,11.614,0.0,1014.3,949.2143,0.0,6.28713,256.75946
2023-01-13,50,West,Pune,14.014,85.465965,11.614,0.0,1014.3,949.2143,0.0,6.28713,256.75946
2023-01-24,8,West,Pune,16.314,81.8891,13.214001,0.0,1012.4,947.9326,0.0,2.5959969,236.3099
2023-01-24,2,West,Pune,16.314,81.8891,13.214001,0.0,1012.4,947.9326,0.0,2.5959969,236.3099
2023-01-25,6,West,Pune,15.6640005,84.80357,13.114,0.0,1013.4,948.72925,20.100002,4.0249224,280.30478
2023-01-31,2,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,12,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,12,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,12,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,12,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,12,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,10,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,20,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-17,20,West,Pune,13.114,92.126755,11.864,0.0,1013.3,948.08203,0.0,6.193674,234.46223
2023-01-23,9,West,Pune,15.614,72.87177,10.764,0.0,1013.0,948.344,0.0,3.2599385,263.6599
2023-01-30,10,West,Pune,18.464,99.064255,18.314001,0.0,1013.4,949.3266,92.4,2.5959969,303.6901
2023-01-31,2,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,10,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,2,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-31,20,West,Pune,18.014,75.47963,13.614,0.0,1014.3,950.07404,8.400001,5.8603754,100.619606
2023-01-02,4,North,Jammu,7.8355002,85.6826,5.5855002,0.0,1020.6,977.0696,14.4,1.609969,26.564985
2023-01-11,20,North,Jammu,9.7855,96.69839,9.2855,0.0,1015.4,972.3823,100.0,3.671294,78.6901
2023-01-29,3,North,Jammu,8.3855,86.3341,6.2355,0.0,1012.9,969.7805,44.7,10.495713,95.906044
2023-01-31,3,North,Jammu,7.4855,88.97474,5.7855,0.0,1020.7,977.1126,0.9,7.42159,14.036275
2023-01-31,5,North,Jammu,7.4855,88.97474,5.7855,0.0,1020.7,977.1126,0.9,7.42159,14.036275
2023-01-31,5,North,Jammu,7.4855,88.97474,5.7855,0.0,1020.7,977.1126,0.9,7.42159,14.036275
2023-01-31,1,North,Jammu,7.4855,88.97474,5.7855,0.0,1020.7,977.1126,0.9,7.42159,14.036275
2023-01-31,5,North,Gurgaon,11.367,99.66956,11.316999,0.0,1018.9,991.9289,90.0,9.290511,305.53775
2023-01-31,3,North,Gurgaon,11.367,99.66956,11.316999,0.0,1018.9,991.9289,90.0,9.290511,305.53775
2023-01-20,5,North,Ghaziabad,10.2285,88.59774,8.4285,0.0,1017.4,991.7886,48.600002,8.311245,4.969664
2023-01-21,16,North,Ghaziabad,7.7785,97.3089,7.3785,0.0,1017.3,991.47125,0.0,5.5887027,345.06854
2023-01-21,10,North,Ghaziabad,7.7785,97.3089,7.3785,0.0,1017.3,991.47125,0.0,5.5887027,345.06854
2023-01-23,10,North,Ghaziabad,8.278501,89.65445,6.6785,0.0,1016.4,990.63934,10.200001,7.172949,17.52567
2023-01-23,5,North,Ghaziabad,8.278501,89.65445,6.6785,0.0,1016.4,990.63934,10.200001,7.172949,17.52567
2023-01-27,2,North,Ghaziabad,8.028501,94.36895,7.1785,0.0,1018.6,992.76074,0.0,12.979984,303.6901
2023-01-28,50,North,Ghaziabad,7.1285,83.54156,4.5285,0.0,1016.3,990.43774,0.0,10.931203,287.24155
2023-01-31,10,North,Ghaziabad,10.4785,97.36519,10.0785,0.0,1018.5,992.88336,9.9,10.383987,303.6901
2023-01-31,20,North,Jaipur,12.5045,71.567955,7.5045004,0.0,1014.6,982.10834,20.7,7.5170207,286.6993
2023-01-31,15,North,Jaipur,12.5045,71.567955,7.5045004,0.0,1014.6,982.10834,20.7,7.5170207,286.6993
2023-01-02,40,North,Lucknow,7.65,96.64281,7.15,0.0,1020.4,1005.9974,6.6000004,5.0528407,274.08554
2023-01-02,19,North,Lucknow,7.65,96.64281,7.15,0.0,1020.4,1005.9974,6.6000004,5.0528407,274.08554
2023-01-02,10,North,Lucknow,7.65,96.64281,7.15,0.0,1020.4,1005.9974,6.6000004,5.0528407,274.08554
2023-01-03,10,North,Lucknow,7.0,97.9631,6.7,0.0,1021.2,1006.7532,0.0,5.1919937,326.3099
2023-01-07,10,North,Lucknow,4.75,99.3045,4.65,0.0,1022.1,1007.52423,90.0,7.5599995,270.0
2023-01-02,1,South,Hubli,17.7955,71.1332,12.4955,0.0,1015.3,944.26556,0.0,5.3517847,19.653913
2023-01-07,1,South,Hubli,17.6455,82.05699,14.5455,0.0,1016.9,945.71857,0.0,9.0,73.73973
2023-01-11,1,South,Hubli,13.7955,65.520454,7.4455,0.0,1014.7,942.7605,0.0,8.714677,51.709793
2023-01-11,5,South,Hubli,13.7955,65.520454,7.4455,0.0,1014.7,942.7605,0.0,8.714677,51.709793
2023-01-12,1,South,Hubli,14.4955,65.22839,8.0455,0.0,1013.5,941.8128,0.0,7.8954163,43.152412
2023-01-12,3,South,Hubli,14.4955,65.22839,8.0455,0.0,1013.5,941.8128,0.0,7.8954163,43.152412
2023-01-12,10,South,Hubli,14.4955,65.22839,8.0455,0.0,1013.5,941.8128,0.0,7.8954163,43.152412
2023-01-12,10,South,Hubli,14.4955,65.22839,8.0455,0.0,1013.5,941.8128,0.0,7.8954163,43.152412
2023-01-12,1,South,Hubli,14.4955,65.22839,8.0455,0.0,1013.5,941.8128,0.0,7.8954163,43.152412
2023-01-12,1,South,Hubli,14.4955,65.22839,8.0455,0.0,1013.5,941.8128,0.0,7.8954163,43.152412
2023-01-12,2,South,Hubli,14.4955,65.22839,8.0455,0.0,1013.5,941.8128,0.0,7.8954163,43.152412
2023-01-12,2,South,Hubli,14.4955,65.22839,8.0455,0.0,1013.5,941.8128,0.0,7.8954163,43.152412
2023-01-14,2,South,Hubli,14.8955,69.63987,9.3955,0.0,1014.0,942.3729,0.0,9.028754,66.50142
2023-01-14,1,South,Hubli,14.8955,69.63987,9.3955,0.0,1014.0,942.3729,0.0,9.028754,66.50142
2023-01-16,2,South,Hubli,14.7955,94.346634,13.8955,0.0,1012.8,941.2338,0.0,4.8433046,311.98712
2023-01-16,8,South,Hubli,14.7955,94.346634,13.8955,0.0,1012.8,941.2338,0.0,4.8433046,311.98712
2023-01-17,5,South,Hubli,15.0955,64.91893,8.5455,0.0,1012.8,941.30524,0.0,9.19939,59.420856
2023-01-17,3,South,Hubli,15.0955,64.91893,8.5455,0.0,1012.8,941.30524,0.0,9.19939,59.420856
2023-01-17,20,South,Hubli,15.0955,64.91893,8.5455,0.0,1012.8,941.30524,0.0,9.19939,59.420856
2023-01-17,25,South,Hubli,15.0955,64.91893,8.5455,0.0,1012.8,941.30524,0.0,9.19939,59.420856
2023-01-17,20,South,Hubli,15.0955,64.91893,8.5455,0.0,1012.8,941.30524,0.0,9.19939,59.420856
2023-01-17,20,South,Hubli,15.0955,64.91893,8.5455,0.0,1012.8,941.30524,0.0,9.19939,59.420856
2023-01-17,10,South,Hubli,15.0955,64.91893,8.5455,0.0,1012.8,941.30524,0.0,9.19939,59.420856
2023-01-18,10,South,Hubli,14.8455,70.335495,9.4955,0.0,1014.5,942.8256,0.0,8.669949,94.76356
2023-01-20,1,South,Hubli,17.4455,64.9978,10.7955,0.0,1015.0,943.9047,23.7,13.237039,112.38018
2023-01-20,8,South,Hubli,17.4455,64.9978,10.7955,0.0,1015.0,943.9047,23.7,13.237039,112.38018
2023-01-20,20,South,Hubli,17.4455,64.9978,10.7955,0.0,1015.0,943.9047,23.7,13.237039,112.38018
2023-01-20,5,South,Hubli,17.4455,64.9978,10.7955,0.0,1015.0,943.9047,23.7,13.237039,112.38018
2023-01-20,15,South,Hubli,17.4455,64.9978,10.7955,0.0,1015.0,943.9047,23.7,13.237039,112.38018
2023-01-21,1,South,Hubli,15.5955,69.544815,10.0455,0.0,1014.3,942.81793,0.0,7.9526596,95.19434
2023-01-21,4,South,Hubli,15.5955,69.544815,10.0455,0.0,1014.3,942.81793,0.0,7.9526596,95.19434
2023-01-24,3,South,Hubli,19.2955,78.66269,15.4955,0.0,1012.0,941.5443,0.0,8.534353,117.64589
2023-01-25,2,South,Hubli,19.1955,90.17387,17.5455,0.0,1011.8,941.33514,12.3,6.792466,57.99466
2023-01-25,3,South,Hubli,19.1955,90.17387,17.5455,0.0,1011.8,941.33514,12.3,6.792466,57.99466
2023-01-27,2,South,Hubli,17.9955,56.410725,9.195499,0.0,1012.8,941.9872,0.0,10.594036,99.78234
2023-01-27,3,South,Hubli,17.9955,56.410725,9.195499,0.0,1012.8,941.9872,0.0,10.594036,99.78234
