Invoice Date,Invoice Quantity,Sales Zone,Sales Location
1/13/2024,10,South,KCI
1/13/2024,1,South,KCI
1/15/2024,3,South,KCI
1/15/2024,5,South,KCI
1/15/2024,1,South,KCI
1/15/2024,1,South,KCI
1/15/2024,2,South,KCI
1/19/2024,1,South,KCI
1/19/2024,2,South,KCI
1/19/2024,2,South,KCI
1/19/2024,1,South,KCI
1/19/2024,4,South,KCI
1/19/2024,2,South,KCI
1/19/2024,1,South,KCI
1/19/2024,1,South,KCI
1/19/2024,1,South,KCI
1/19/2024,3,South,KCI
1/19/2024,1,South,KCI
1/19/2024,2,South,KCI
1/20/2024,1,South,KCI
1/20/2024,1,South,KCI
1/20/2024,5,South,KCI
1/20/2024,2,South,KCI
1/20/2024,2,South,KCI
1/20/2024,2,South,KCI
1/23/2024,1,South,KCI
1/23/2024,2,South,KCI
1/23/2024,3,South,KCI
1/23/2024,3,South,KCI
1/23/2024,2,South,KCI
1/23/2024,2,South,KCI
1/23/2024,2,South,KCI
1/23/2024,2,South,KCI
1/23/2024,3,South,KCI
1/23/2024,3,South,KCI
1/23/2024,2,South,KCI
1/23/2024,2,South,KCI
1/23/2024,2,South,KCI
1/23/2024,1,South,KCI
1/23/2024,2,South,KCI
1/24/2024,1,South,KCI
1/24/2024,2,South,KCI
1/24/2024,2,South,KCI
1/25/2024,5,South,KCI
1/27/2024,5,South,KCI
1/29/2024,3,South,KCI
1/29/2024,2,South,KCI
1/30/2024,6,South,KCI
1/30/2024,2,South,KCI
1/30/2024,6,South,KCI
1/30/2024,2,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,6,South,KCI
1/30/2024,5,South,KCI
1/30/2024,6,South,KCI
1/31/2024,5,South,KCI
1/31/2024,5,South,KCI
1/31/2024,5,South,KCI
1/31/2024,5,South,KCI
1/31/2024,5,South,KCI
1/31/2024,5,South,KCI
1/31/2024,9,South,KCI
1/30/2024,20,South,MDI
1/30/2024,15,South,MDI
1/31/2024,20,South,MDI
1/8/2024,6,South,MDI
1/8/2024,2,South,MDI
1/8/2024,2,South,MDI
1/8/2024,2,South,MDI
1/8/2024,1,South,MDI
1/8/2024,1,South,MDI
1/8/2024,1,South,MDI
1/8/2024,2,South,MDI
1/8/2024,1,South,MDI
1/8/2024,1,South,MDI
1/8/2024,2,South,MDI
1/8/2024,2,South,MDI
1/8/2024,1,South,MDI
1/8/2024,3,South,MDI
1/8/2024,2,South,MDI
1/8/2024,2,South,MDI
1/8/2024,2,South,MDI
1/8/2024,2,South,MDI
1/8/2024,2,South,MDI
1/8/2024,2,South,MDI
1/9/2024,2,South,MDI
1/9/2024,3,South,MDI
1/9/2024,2,South,MDI
1/9/2024,1,South,MDI
1/9/2024,2,South,MDI
1/9/2024,1,South,MDI
1/9/2024,2,South,MDI
1/9/2024,5,South,MDI
1/9/2024,3,South,MDI
1/9/2024,2,South,MDI
1/12/2024,2,South,MDI
1/12/2024,2,South,MDI
1/13/2024,3,South,MDI
1/13/2024,4,South,MDI
1/13/2024,3,South,MDI
1/13/2024,3,South,MDI
1/27/2024,30,South,MDI
1/27/2024,15,South,MDI
1/27/2024,20,South,MDI
1/27/2024,4,South,MDI
1/28/2024,20,South,MDI
1/28/2024,65,South,MDI
1/30/2024,7,South,MDI
1/31/2024,58,South,MDI
1/31/2024,10,South,MDI
1/31/2024,5,South,MDI
1/31/2024,36,South,MDI
1/31/2024,30,South,MDI
1/31/2024,20,South,MDI
1/2/2024,204,North,DLI
1/2/2024,120,North,DLI
1/2/2024,80,North,DLI
1/2/2024,120,North,DLI
1/2/2024,80,North,DLI
1/2/2024,40,North,DLI
1/2/2024,120,North,DLI
1/2/2024,40,North,DLI
1/2/2024,200,North,DLI
1/2/2024,40,North,DLI
1/2/2024,110,North,DLI
1/2/2024,20,North,DLI
1/2/2024,120,North,DLI
1/2/2024,60,North,DLI
1/3/2024,120,North,DLI
1/3/2024,80,North,DLI
1/3/2024,120,North,DLI
1/3/2024,80,North,DLI
1/3/2024,120,North,DLI
1/3/2024,80,North,DLI
1/3/2024,120,North,DLI
1/3/2024,80,North,DLI
1/3/2024,80,North,DLI
1/3/2024,20,North,DLI
1/3/2024,40,North,DLI
1/3/2024,60,North,DLI
1/3/2024,40,North,DLI
1/3/2024,40,North,DLI
1/3/2024,120,North,DLI
1/9/2024,25,South,KCI
1/15/2024,50,North,JPR
1/16/2024,200,North,DLI
1/17/2024,200,North,DLI
1/17/2024,200,North,DLI
1/18/2024,150,North,DLI
1/18/2024,50,North,DLI
1/18/2024,100,North,DLI
1/18/2024,100,North,DLI
1/18/2024,50,North,DLI
1/18/2024,200,North,DLI
1/18/2024,200,North,DLI
1/18/2024,200,North,DLI
1/18/2024,150,North,DLI
1/18/2024,182,North,DLI
1/23/2024,120,East,DGP
1/23/2024,80,East,DGP
1/23/2024,40,East,DGP
1/23/2024,60,East,DGP
1/25/2024,200,East,DGP
1/31/2024,1,West,PNE
2/1/2024,10,North,GRN
2/1/2024,20,North,DLI
2/1/2024,20,North,DLI
2/1/2024,20,North,DLI
2/1/2024,100,North,GRN
2/2/2024,10,North,GZB
2/2/2024,20,North,DLI
2/2/2024,10,North,DLI
2/2/2024,1,South,HBI
2/2/2024,150,North,GRN
2/3/2024,20,North,JPR
2/3/2024,10,East,PTA
2/3/2024,6,East,PTA
2/3/2024,10,North,GZB
2/3/2024,20,North,GRN
2/3/2024,30,West,PNE
2/4/2024,2,East,DGP
2/5/2024,1,East,DGP
2/5/2024,10,East,PTA
2/5/2024,1,North,LKW
2/5/2024,20,East,DGP
2/5/2024,2,South,MDI
2/6/2024,5,East,DGP
2/6/2024,1,North,JPR
2/6/2024,5,North,JPR
2/6/2024,10,East,DGP
2/6/2024,10,East,DGP
2/6/2024,5,East,DGP
2/6/2024,2,East,PTA
2/7/2024,10,North,JMU
2/7/2024,10,North,JPR
2/7/2024,50,East,DGP
2/7/2024,15,North,LKW
2/8/2024,15,East,DGP
2/8/2024,10,North,JMU
2/8/2024,5,North,JMU
2/8/2024,4,North,JMU
2/8/2024,3,East,DGP
2/8/2024,5,North,JMU
2/8/2024,2,South,MDI
2/8/2024,2,South,MDI
2/8/2024,18,South,MDI
2/8/2024,2,South,MDI
2/8/2024,3,South,MDI
2/8/2024,2,South,MDI
2/8/2024,3,South,MDI
2/8/2024,5,South,MDI
2/8/2024,3,South,MDI
2/8/2024,5,South,MDI
2/9/2024,10,East,DGP
2/9/2024,3,South,MDI
2/9/2024,8,North,GRN
2/9/2024,21,North,GRN
2/9/2024,29,North,GRN
2/10/2024,5,East,DGP
2/10/2024,1,East,DGP
2/10/2024,1,East,DGP
2/10/2024,1,East,DGP
2/10/2024,1,East,DGP
2/10/2024,2,East,PTA
2/10/2024,1,East,DGP
2/10/2024,100,North,GZB
2/10/2024,5,North,JPR
2/10/2024,16,North,GRN
2/10/2024,2,South,MDI
2/10/2024,18,North,JPR
2/10/2024,4,East,PTA
2/10/2024,5,East,PTA
2/10/2024,20,North,LKW
2/12/2024,9,North,JMU
2/12/2024,2,West,PNE
2/12/2024,53,North,JPR
2/13/2024,6,North,JPR
2/13/2024,20,North,LKW
2/13/2024,10,North,LKW
2/13/2024,2,North,LKW
2/13/2024,19,North,JPR
2/13/2024,10,North,JPR
2/13/2024,15,West,PNE
2/13/2024,10,West,PNE
2/14/2024,3,South,HBI
2/14/2024,10,East,DGP
2/14/2024,2,East,PTA
2/14/2024,1,North,GRN
2/14/2024,2,West,PNE
2/15/2024,6,North,JMU
2/15/2024,3,East,DGP
2/15/2024,40,North,JMU
2/15/2024,15,West,PNE
2/15/2024,19,North,LKW
2/16/2024,15,North,GZB
2/16/2024,4,North,JMU
2/16/2024,1,East,DGP
2/16/2024,2,East,DGP
2/16/2024,2,East,DGP
2/16/2024,3,East,PTA
2/16/2024,25,North,DLI
2/16/2024,25,North,DLI
2/16/2024,10,East,DGP
2/16/2024,10,East,DGP
2/16/2024,10,East,DGP
2/16/2024,10,East,DGP
2/16/2024,10,East,DGP
2/16/2024,5,North,GZB
2/16/2024,15,North,GZB
2/16/2024,15,West,PNE
2/17/2024,15,North,JMU
2/17/2024,2,East,DGP
2/17/2024,10,North,DLI
2/19/2024,1,East,DGP
2/19/2024,2,North,GRN
2/20/2024,30,North,GZB
2/20/2024,70,North,DLI
2/20/2024,3,East,PTA
2/20/2024,6,North,LKW
2/20/2024,3,West,PNE
2/20/2024,3,East,PTA
2/22/2024,10,North,DLI
2/22/2024,2,West,PNE
2/22/2024,5,West,PNE
2/22/2024,3,East,PTA
2/23/2024,3,North,JMU
2/24/2024,11,North,JMU
2/26/2024,12,North,JMU
2/26/2024,3,South,MDI
2/26/2024,5,East,PTA
2/26/2024,3,North,LKW
2/27/2024,15,North,JMU
2/27/2024,5,West,PNE
2/27/2024,2,North,JMU
2/28/2024,2,North,GRN
2/28/2024,25,North,GRN
2/28/2024,70,North,DLI
2/28/2024,5,North,DLI
2/29/2024,15,North,JMU
2/29/2024,1,East,PTA
2/29/2024,18,North,JMU
2/29/2024,2,North,GRN
2/29/2024,10,North,DLI
2/29/2024,15,North,DLI
2/29/2024,27,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
2/25/2024,1,North,DLI
3/1/2024,3,North,DLI
3/1/2024,5,North,DLI
3/1/2024,3,East,PTA
3/4/2024,5,West,PNE
3/4/2024,1,South,MDI
3/7/2024,1,North,DLI
3/7/2024,4,North,JMU
3/9/2024,7,West,PNE
3/9/2024,15,West,PNE
3/11/2024,1,East,PTA
3/12/2024,2,West,PNE
3/13/2024,2,East,PTA
3/14/2024,1,East,PTA
3/14/2024,6,East,PTA
3/14/2024,2,East,PTA
3/16/2024,1,South,MDI
3/19/2024,2,West,PNE
3/21/2024,12,East,PTA
3/21/2024,2,West,PNE
3/22/2024,2,East,PTA
3/23/2024,1,East,PTA
3/23/2024,2,West,PNE
3/23/2024,1,West,PNE
3/23/2024,20,West,PNE
3/23/2024,20,East,PTA
3/23/2024,10,East,PTA
3/24/2024,4,East,PTA
3/24/2024,200,North,DLI
3/24/2024,200,North,DLI
3/24/2024,200,North,DLI
3/27/2024,10,East,PTA
3/28/2024,2,West,PNE
3/28/2024,2,West,PNE
3/29/2024,5,East,PTA
3/29/2024,6,West,PNE
3/30/2024,5,West,PNE
3/30/2024,12,West,PNE
3/30/2024,5,West,PNE
3/30/2024,3,West,PNE
3/30/2024,12,West,PNE
3/30/2024,7,West,PNE
3/31/2024,12,West,PNE
11/15/2022,18,South,HBI
11/15/2022,115,East,DGP
11/15/2022,50,East,DGP
11/15/2022,90,East,DGP
11/16/2022,2,North,JPR
11/17/2022,43,North,DLI
11/17/2022,51,North,DLI
11/17/2022,30,South,HBI
11/18/2022,25,South,HBI
11/18/2022,40,South,HBI
11/18/2022,21,West,PNE
11/19/2022,12,West,PNE
11/19/2022,12,West,PNE
11/19/2022,12,West,PNE
11/19/2022,12,West,PNE
11/19/2022,125,North,GRN
11/19/2022,1,West,PNE
11/19/2022,20,North,JPR
11/19/2022,20,North,JPR
11/19/2022,20,North,JPR
11/19/2022,15,North,JPR
11/19/2022,20,South,KCI
11/19/2022,5,North,JPR
11/19/2022,35,South,HBI
11/19/2022,35,South,KCI
11/20/2022,12,West,PNE
11/20/2022,12,West,PNE
11/20/2022,50,West,PNE
11/20/2022,34,West,PNE
11/20/2022,26,West,PNE
11/20/2022,10,West,PNE
11/20/2022,40,West,PNE
11/20/2022,1,West,PNE
11/20/2022,40,West,PNE
11/20/2022,12,West,PNE
11/20/2022,12,West,PNE
11/20/2022,4,West,PNE
11/20/2022,50,West,PNE
11/20/2022,2,West,PNE
11/21/2022,3,South,KCI
11/21/2022,24,West,PNE
11/21/2022,12,West,PNE
11/22/2022,4,West,PNE
11/23/2022,50,North,DLI
11/23/2022,50,North,DLI
11/23/2022,35,North,DLI
11/23/2022,150,East,PTA
11/23/2022,70,West,PNE
11/23/2022,120,North,GRN
11/24/2022,25,South,KCI
11/24/2022,5,South,KCI
11/24/2022,5,South,KCI
11/24/2022,2,West,PNE
11/24/2022,25,West,PNE
11/24/2022,18,West,PNE
11/25/2022,15,South,KCI
11/25/2022,1,South,KCI
11/25/2022,50,East,DGP
11/25/2022,30,East,DGP
11/26/2022,15,North,DLI
11/26/2022,11,North,JPR
11/26/2022,50,North,LKW
11/26/2022,4,West,PNE
11/26/2022,25,North,LKW
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,1,South,KCI
11/26/2022,10,West,PNE
11/26/2022,20,South,HBI
11/26/2022,25,South,HBI
11/26/2022,10,West,PNE
11/26/2022,11,West,PNE
11/26/2022,40,West,PNE
11/27/2022,5,West,PNE
11/27/2022,60,North,DLI
11/27/2022,60,North,DLI
11/27/2022,50,North,DLI
11/27/2022,50,North,DLI
11/27/2022,30,West,PNE
11/28/2022,4,North,GZB
11/28/2022,6,South,HBI
11/28/2022,25,North,JMU
11/28/2022,25,North,JMU
11/28/2022,25,North,JMU
11/28/2022,1,South,KCI
11/28/2022,1,South,KCI
11/28/2022,6,South,KCI
11/28/2022,1,South,KCI
11/28/2022,10,South,KCI
11/28/2022,40,North,GZB
11/28/2022,35,South,HBI
11/28/2022,15,North,GZB
11/28/2022,20,North,GZB
11/28/2022,20,North,GZB
11/28/2022,20,North,LKW
11/28/2022,10,North,LKW
11/29/2022,37,North,DLI
11/29/2022,10,North,DLI
11/29/2022,30,East,DGP
11/29/2022,45,West,PNE
11/29/2022,3,South,KCI
11/29/2022,3,South,KCI
11/29/2022,2,South,KCI
11/29/2022,3,South,KCI
11/29/2022,3,North,DLI
11/29/2022,3,North,DLI
11/29/2022,30,North,JMU
11/29/2022,70,West,PNE
11/29/2022,10,West,PNE
11/29/2022,130,West,PNE
11/29/2022,20,West,PNE
11/29/2022,1,South,KCI
11/29/2022,1,South,KCI
11/29/2022,3,South,KCI
11/29/2022,50,North,LKW
11/29/2022,50,North,LKW
11/29/2022,24,West,PNE
11/29/2022,3,South,KCI
11/29/2022,20,East,DGP
11/29/2022,25,East,DGP
11/29/2022,15,South,KCI
11/29/2022,45,East,DGP
11/29/2022,70,North,LKW
11/29/2022,35,East,DGP
11/29/2022,60,West,PNE
11/29/2022,40,East,DGP
11/30/2022,35,East,DGP
11/30/2022,45,West,PNE
11/30/2022,45,West,PNE
11/30/2022,25,West,PNE
11/30/2022,45,West,PNE
11/30/2022,10,North,JPR
11/30/2022,10,North,JPR
11/30/2022,10,North,JPR
11/30/2022,10,North,JPR
11/30/2022,10,North,JPR
11/30/2022,18,North,DLI
11/30/2022,13,North,DLI
11/30/2022,12,West,PNE
11/30/2022,18,North,DLI
11/30/2022,3,South,KCI
11/30/2022,3,South,KCI
11/30/2022,5,South,KCI
11/30/2022,3,South,KCI
11/30/2022,3,South,KCI
11/30/2022,20,North,JMU
11/30/2022,5,North,JMU
11/30/2022,15,North,JPR
11/30/2022,3,South,KCI
11/30/2022,45,West,PNE
11/30/2022,18,North,LKW
11/30/2022,30,North,LKW
11/30/2022,2,South,HBI
11/30/2022,1,South,HBI
11/30/2022,23,North,LKW
11/30/2022,14,North,JPR
11/30/2022,27,West,PNE
11/30/2022,5,South,KCI
11/30/2022,48,North,LKW
11/30/2022,5,North,LKW
11/30/2022,20,North,JPR
11/30/2022,20,North,JPR
11/30/2022,15,North,JPR
11/30/2022,25,North,GZB
11/30/2022,20,South,HBI
11/30/2022,30,South,HBI
11/30/2022,120,North,GZB
11/30/2022,20,North,GZB
11/30/2022,27,North,LKW
11/30/2022,12,South,HBI
11/30/2022,18,West,PNE
11/30/2022,90,West,PNE
11/30/2022,60,West,PNE
11/30/2022,150,North,GRN
11/30/2022,10,North,JPR
11/30/2022,30,East,DGP
11/30/2022,2,South,KCI
11/30/2022,5,South,KCI
11/30/2022,20,South,KCI
11/30/2022,5,South,KCI
11/30/2022,5,South,KCI
11/30/2022,12,North,LKW
11/30/2022,45,West,PNE
11/30/2022,5,South,KCI
11/30/2022,19,South,KCI
11/30/2022,50,North,LKW
11/30/2022,30,North,GZB
11/30/2022,1,South,MDI
11/30/2022,1,South,MDI
11/30/2022,2,South,MDI
11/30/2022,10,South,MDI
11/30/2022,2,South,MDI
11/30/2022,25,South,HBI
11/30/2022,20,North,GZB
11/30/2022,25,South,KCI
11/30/2022,5,West,PNE
11/30/2022,8,West,PNE
11/30/2022,5,South,MDI
11/30/2022,2,South,MDI
11/30/2022,10,South,MDI
11/30/2022,5,South,KCI
11/30/2022,33,West,PNE
11/30/2022,9,West,PNE
11/30/2022,2,South,MDI
11/30/2022,1,South,MDI
11/30/2022,10,South,MDI
11/30/2022,3,South,MDI
11/30/2022,5,South,KCI
11/30/2022,3,South,MDI
11/30/2022,3,South,MDI
11/30/2022,3,South,MDI
11/30/2022,5,West,PNE
11/30/2022,1,West,PNE
11/30/2022,4,West,PNE
11/30/2022,20,West,PNE
11/30/2022,20,South,HBI
11/30/2022,20,South,HBI
11/30/2022,110,North,JMU
11/30/2022,10,North,JMU
11/30/2022,5,West,PNE
11/30/2022,5,North,LKW
12/31/2022,20,North,LKW
12/31/2022,20,North,LKW
12/31/2022,20,North,LKW
12/31/2022,20,North,LKW
12/31/2022,20,North,LKW
12/31/2022,20,North,LKW
12/31/2022,20,North,LKW
12/31/2022,10,North,LKW
12/12/2022,10,East,DGP
12/16/2022,10,East,DGP
12/16/2022,10,East,DGP
12/16/2022,10,East,DGP
12/16/2022,10,East,DGP
12/16/2022,20,East,DGP
12/16/2022,10,East,DGP
12/23/2022,10,East,DGP
12/23/2022,10,East,DGP
12/23/2022,10,East,DGP
12/23/2022,10,East,DGP
12/23/2022,5,East,DGP
12/24/2022,15,East,DGP
12/24/2022,15,East,DGP
12/27/2022,10,East,DGP
12/15/2022,10,East,PTA
12/17/2022,70,East,DGP
12/17/2022,35,East,DGP
12/17/2022,20,West,PNE
12/24/2022,15,West,PNE
12/24/2022,15,West,PNE
12/30/2022,15,West,PNE
12/30/2022,10,West,PNE
12/31/2022,20,West,PNE
12/9/2022,3,West,PNE
12/9/2022,5,West,PNE
12/10/2022,3,West,PNE
12/10/2022,5,West,PNE
12/21/2022,5,West,PNE
12/22/2022,20,West,PNE
12/22/2022,10,West,PNE
12/22/2022,20,West,PNE
12/23/2022,4,West,PNE
12/24/2022,5,West,PNE
12/27/2022,13,West,PNE
12/28/2022,20,West,PNE
12/28/2022,20,West,PNE
12/28/2022,20,West,PNE
12/28/2022,20,West,PNE
12/30/2022,16,West,PNE
12/30/2022,20,West,PNE
12/30/2022,2,West,PNE
12/30/2022,20,West,PNE
12/30/2022,10,West,PNE
12/30/2022,20,West,PNE
12/31/2022,10,West,PNE
12/23/2022,20,North,JPR
12/29/2022,70,North,JPR
12/29/2022,10,North,JPR
12/6/2022,25,North,JMU
12/10/2022,25,North,JMU
12/10/2022,10,North,JMU
12/13/2022,20,North,JMU
12/13/2022,14,North,JMU
12/20/2022,25,North,JMU
12/20/2022,25,North,JMU
12/21/2022,20,North,JMU
12/21/2022,20,North,JMU
12/23/2022,5,North,JMU
12/27/2022,10,North,JMU
12/27/2022,15,North,JMU
12/28/2022,10,North,JMU
12/29/2022,30,North,JMU
12/30/2022,40,North,JMU
12/15/2022,5,North,DLI
12/19/2022,20,North,DLI
12/19/2022,20,North,DLI
12/19/2022,10,North,DLI
12/19/2022,20,North,DLI
12/19/2022,20,North,DLI
12/19/2022,20,North,DLI
12/19/2022,20,North,DLI
12/19/2022,20,North,DLI
12/19/2022,20,North,DLI
12/20/2022,15,North,JPR
12/24/2022,4,North,DLI
12/24/2022,1,North,DLI
12/24/2022,20,North,DLI
12/24/2022,20,North,DLI
12/24/2022,12,North,DLI
12/26/2022,8,North,DLI
12/26/2022,20,North,DLI
12/27/2022,10,North,DLI
12/29/2022,5,North,DLI
12/29/2022,5,North,DLI
12/29/2022,5,North,DLI
12/29/2022,15,North,DLI
12/30/2022,15,North,DLI
12/30/2022,7,North,DLI
12/31/2022,15,North,DLI
12/31/2022,6,North,DLI
12/31/2022,7,North,DLI
12/31/2022,10,North,DLI
12/31/2022,11,North,DLI
12/31/2022,10,North,DLI
12/31/2022,5,North,DLI
12/31/2022,6,North,DLI
12/10/2022,20,North,JMU
12/12/2022,60,North,GRN
12/12/2022,70,North,GRN
12/12/2022,50,North,GRN
12/13/2022,80,North,GRN
12/13/2022,70,North,GRN
12/13/2022,10,North,GRN
12/13/2022,50,North,GRN
12/21/2022,15,North,GRN
12/21/2022,2,North,GRN
12/30/2022,10,North,GRN
12/30/2022,30,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,2,North,GRN
12/31/2022,25,North,GRN
12/31/2022,17,North,GRN
12/31/2022,15,North,GRN
12/3/2022,14,North,GZB
12/6/2022,20,North,GZB
12/6/2022,60,North,GZB
12/6/2022,40,North,GZB
12/8/2022,24,North,GZB
12/8/2022,50,North,GZB
12/8/2022,40,North,GZB
12/8/2022,60,North,GZB
12/8/2022,10,North,GZB
12/8/2022,16,North,GZB
12/10/2022,60,North,GZB
12/10/2022,40,North,GZB
12/10/2022,45,North,GZB
12/10/2022,4,North,GZB
12/10/2022,16,North,GZB
12/10/2022,20,North,GZB
12/10/2022,20,North,GZB
12/17/2022,24,North,GZB
12/17/2022,50,North,GZB
12/17/2022,3,North,GZB
12/17/2022,50,North,GZB
12/17/2022,17,North,GZB
12/21/2022,10,North,GZB
12/22/2022,5,North,GZB
12/27/2022,10,North,GZB
12/27/2022,15,North,GZB
12/28/2022,30,North,GZB
12/28/2022,7,North,GZB
12/28/2022,9,North,GZB
12/28/2022,5,North,GZB
12/30/2022,9,North,GZB
12/30/2022,1,North,GZB
12/31/2022,14,North,GZB
12/31/2022,11,North,GZB
12/7/2022,22,North,JPR
12/8/2022,20,North,JPR
12/8/2022,20,North,JPR
12/8/2022,20,North,JPR
12/8/2022,20,North,JPR
12/8/2022,20,North,JPR
12/8/2022,20,North,JPR
12/8/2022,20,North,JPR
12/8/2022,20,North,JPR
12/8/2022,20,North,JPR
12/8/2022,5,North,JPR
12/8/2022,10,North,JPR
12/8/2022,10,North,JPR
12/8/2022,10,North,JPR
12/8/2022,10,North,JPR
12/8/2022,10,North,JPR
12/8/2022,15,North,JPR
12/10/2022,24,North,JPR
12/10/2022,5,North,JPR
12/13/2022,25,North,JPR
12/13/2022,40,North,JPR
12/14/2022,10,North,JPR
12/14/2022,10,North,JPR
12/15/2022,25,North,JPR
12/15/2022,5,North,JPR
12/15/2022,10,North,JPR
12/15/2022,10,North,JPR
12/19/2022,100,North,JPR
12/19/2022,100,North,JPR
12/19/2022,5,North,JPR
12/19/2022,10,North,JPR
12/19/2022,10,North,JPR
12/19/2022,10,North,JPR
12/20/2022,1,North,JPR
12/22/2022,5,North,JPR
12/22/2022,10,North,JPR
12/22/2022,15,North,JPR
12/22/2022,15,North,JPR
12/22/2022,15,North,JPR
12/22/2022,5,North,JPR
12/22/2022,2,North,JPR
12/22/2022,50,North,JPR
12/23/2022,2,North,JPR
12/23/2022,3,North,JPR
12/23/2022,2,North,JPR
12/23/2022,69,North,JPR
12/26/2022,20,North,JPR
12/26/2022,6,North,JPR
12/27/2022,15,North,JPR
12/28/2022,1,North,JPR
12/28/2022,3,North,JPR
12/28/2022,21,North,JPR
12/28/2022,60,North,JPR
12/28/2022,60,North,JPR
12/29/2022,60,North,JPR
12/29/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,10,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,20,North,JPR
12/30/2022,22,North,JPR
12/31/2022,5,North,JPR
12/3/2022,5,North,LKW
12/3/2022,10,North,LKW
12/6/2022,10,North,LKW
12/8/2022,25,North,LKW
12/8/2022,25,North,LKW
12/8/2022,23,North,LKW
12/8/2022,2,North,LKW
12/9/2022,15,North,LKW
12/9/2022,20,North,LKW
12/10/2022,10,North,LKW
12/10/2022,15,North,LKW
12/19/2022,45,North,LKW
12/19/2022,31,North,LKW
12/21/2022,50,North,LKW
12/21/2022,40,North,LKW
12/21/2022,50,North,LKW
12/21/2022,10,North,LKW
12/23/2022,20,North,LKW
12/23/2022,50,North,LKW
12/23/2022,25,North,LKW
12/23/2022,25,North,LKW
12/24/2022,25,North,LKW
12/26/2022,40,North,LKW
12/27/2022,30,North,LKW
12/27/2022,30,North,LKW
12/27/2022,30,North,LKW
12/27/2022,30,North,LKW
12/27/2022,30,North,LKW
12/27/2022,10,North,LKW
12/28/2022,25,North,LKW
12/28/2022,8,North,LKW
12/29/2022,7,North,LKW
12/30/2022,1,North,LKW
12/31/2022,25,North,LKW
12/8/2022,45,North,JPR
12/1/2022,15,South,HBI
12/6/2022,5,South,HBI
12/10/2022,9,South,HBI
12/12/2022,8,South,HBI
12/12/2022,3,South,HBI
12/13/2022,10,South,HBI
12/13/2022,8,South,HBI
12/15/2022,1,South,HBI
12/15/2022,1,South,HBI
12/15/2022,2,South,HBI
12/15/2022,1,South,HBI
12/15/2022,1,South,HBI
12/15/2022,20,South,HBI
12/15/2022,1,South,HBI
12/15/2022,1,South,HBI
12/15/2022,5,South,HBI
12/15/2022,12,South,HBI
12/16/2022,10,South,HBI
12/16/2022,3,South,HBI
12/16/2022,5,South,HBI
12/17/2022,2,South,HBI
12/17/2022,3,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/17/2022,2,South,HBI
12/19/2022,1,South,HBI
12/20/2022,3,South,HBI
